PRODUTOS ALERTADOS;PARECER;DATA RELACIONAMENTO PORTO;NOME LISTA VIGILANCIA;FLAG PEP;FLAG PARTICIPANTE;VALOR RENDA;VALOR RENDA FATURAMENTO;DESCRIÇÃO REVISÃO ANALISE;VALOR SCORE KYCREP;VALOR SCORE OPERACIONAL;VALOR SCORE PARTICIPANTE;VALOR SCORE PRODUTO;VALOR SCORE SOCIO;FLAG PROCESSO EXTERNO ABERTO;VALOR ENVOLVIDO;FLAG DOSSIÊ;UF
Cartão;COMUNICAR;2018-03-01 00:00:00.0;;false;true;;7947.0;;420;610;171;181;;false;689696.0;false;CE
Cartão;COMUNICAR;2012-12-06 00:00:00.0;;false;true;;86048.0;;170;800;80;181;;false;116837.0;false;SP
Locadora;NAO_COMUNICAR;2015-09-18 00:00:00.0;;false;false;;18616.0;;220;600;;140;;false;119794.0;true;SP
Cartão;COMUNICAR;2022-08-25 00:00:00.0;;false;false;;7105.0;;100;700;;181;;false;169366.0;false;ES
Locadora;NAO_COMUNICAR;2015-05-26 00:00:00.0;;false;false;;6010.0;;170;600;;140;;false;141218.0;false;SP
Cartão;NAO_COMUNICAR;2015-01-19 00:00:00.0;;false;false;;100000.0;;150;600;;181;;false;72340.0;false;SP
Locadora;NAO_COMUNICAR;2015-06-18 00:00:00.0;;false;false;;5336.0;;200;600;;140;;false;105851.0;true;SP
Cartão;NAO_COMUNICAR;2015-11-01 00:00:00.0;;false;true;;47279.0;;151;600;151;181;;false;402129.0;false;SP
Cartão;NAO_COMUNICAR;2015-09-29 00:00:00.0;;false;true;;18516.0;;390;610;190;181;;false;114259.0;false;RJ
Cartão;NAO_COMUNICAR;2016-06-29 00:00:00.0;;false;true;;54266.0;;325;610;325;181;;false;75969.0;false;ES
Cartão;NAO_COMUNICAR;2015-06-26 00:00:00.0;;false;true;;17333.0;;390;1200;131;181;;false;1478066.0;false;PI
Cartão;NAO_COMUNICAR;2016-05-11 00:00:00.0;;false;true;;100000.0;;220;610;120;181;;false;75046.0;false;SP
Capitalização;COMUNICAR;;;false;false;;;;60;850;;80;;false;600000.0;false;SP
Cartão;NAO_COMUNICAR;2016-04-01 00:00:00.0;;false;false;;24396.0;;720;10;;181;;false;5016.0;false;CE
Cartão;NAO_COMUNICAR;2017-09-04 00:00:00.0;;false;false;;30833.0;;120;600;;181;;false;50500.0;false;SP
Capitalização;COMUNICAR;;;false;false;;216667.0;;20;850;;80;0;false;1091344.0;false;SP
Cartão;COMUNICAR;2012-12-07 00:00:00.0;;false;true;;26052.0;;320;410;131;181;;false;96873.0;false;SP
Cartão;NAO_COMUNICAR;2016-02-01 00:00:00.0;;false;true;;7932.0;;350;1200;225;181;;false;2318913.0;false;SP
Capitalização;NAO_COMUNICAR;2016-04-07 00:00:00.0;;false;false;;1.0;;100;850;;80;;false;100000.0;false;RJ
Cartão;COMUNICAR;2017-07-06 00:00:00.0;;false;false;;97678.0;;150;610;;181;;false;335204.0;false;SP
Cartão;NAO_COMUNICAR;2016-05-13 00:00:00.0;;false;true;;43994.0;;150;600;150;181;;false;55220.0;false;SP
Cartão;NAO_COMUNICAR;2015-11-18 00:00:00.0;;false;true;;100000.0;;170;600;130;181;;false;56306.0;false;SP
Capitalização;NAO_COMUNICAR;2015-08-14 00:00:00.0;;false;false;;5259.0;;50;850;;80;;false;46500.0;false;SP
Cartão;NAO_COMUNICAR;2016-10-09 00:00:00.0;;false;false;;89524.0;;150;600;;181;;false;51488.0;false;SP
Capitalização;NAO_COMUNICAR;2016-09-24 00:00:00.0;;false;false;;1.0;;30;850;;80;;false;122390.0;false;SP
Cartão;COMUNICAR;2016-09-30 00:00:00.0;;false;false;;12566.0;;120;800;;181;;false;101175.46;false;CE
Cartão;NAO_COMUNICAR;2016-10-06 00:00:00.0;;false;false;;51128.0;;320;1200;;181;;false;496826.0;false;RJ
Cartão;NAO_COMUNICAR;2014-12-22 00:00:00.0;;false;true;;7947.0;;350;600;130;181;;false;334755.0;false;CE
Cartão;NAO_COMUNICAR;2015-10-07 00:00:00.0;;false;true;;34118.0;;540;610;81;181;;false;894187.0;false;SP
Automóvel Porto;NAO_COMUNICAR;2018-08-31 00:00:00.0;;false;false;;100000.0;;570;300;;80;;false;612500.0;false;SC
Cartão;NAO_COMUNICAR;2015-09-29 00:00:00.0;;false;true;;6004.0;;350;600;130;181;;false;1105734.0;false;SP
Capitalização;NAO_COMUNICAR;2021-05-24 00:00:00.0;;false;false;;17756.0;;70;850;;80;;false;72952.0;false;PR
Capitalização;NAO_COMUNICAR;2022-11-04 00:00:00.0;;false;false;;562500.0;;81;850;;80;50;false;315174.0;true;SP
Capitalização;NAO_COMUNICAR;2018-12-01 00:00:00.0;;false;false;;46026.0;;80;850;;80;;false;345163.0;false;MG
Capitalização;NAO_COMUNICAR;2015-08-13 00:00:00.0;;false;false;;55668.0;;100;850;;80;;false;74637.0;false;SP
Capitalização;NAO_COMUNICAR;;;false;false;;2500.0;;80;850;;80;;false;39000.0;false;SP
Cartão;NAO_COMUNICAR;2015-05-11 00:00:00.0;;false;true;;5958.05;;470;600;191;181;;false;306552.39;false;RJ
Cartão;NAO_COMUNICAR;2016-04-08 00:00:00.0;;false;true;;48404.0;;180;600;170;181;;false;51480.0;false;SP
Capitalização;NAO_COMUNICAR;2015-10-21 00:00:00.0;;false;false;;22500.0;;70;850;;80;70;false;124413.0;false;SP
Cartão;NAO_COMUNICAR;2016-05-16 00:00:00.0;;false;true;;40355.0;;230;600;230;181;;false;79300.0;false;SP
Cartão;NAO_COMUNICAR;2016-01-13 00:00:00.0;;false;true;;21308.0;;320;600;81;181;;false;63457.0;false;SP
Cartão;NAO_COMUNICAR;2017-08-01 00:00:00.0;;false;true;;741667.0;;191;600;151;181;191;false;56163.0;false;SP
Capitalização;NAO_COMUNICAR;2015-11-01 00:00:00.0;;false;false;;8511.0;;50;850;;80;;false;80786.0;false;SP
Cartão;NAO_COMUNICAR;2016-05-16 00:00:00.0;;false;true;;22500.0;;130;600;130;181;100;false;70148.0;false;SP
Capitalização;NAO_COMUNICAR;2014-12-12 00:00:00.0;;false;false;;7882.0;;50;850;;80;;false;62611.0;false;SP
Automóvel Porto;NAO_COMUNICAR;2015-11-18 00:00:00.0;;false;false;;98777.0;;170;800;;80;;false;1317022.0;false;SP
Cartão;NAO_COMUNICAR;2016-03-30 00:00:00.0;;false;true;;11093.0;;250;600;80;181;;false;572700.0;false;SP
Capitalização;NAO_COMUNICAR;;;false;false;;;;60;850;;80;;false;33150.0;false;GO
Automóvel Porto;NAO_COMUNICAR;2014-06-26 00:00:00.0;;false;false;;29256.0;;440;800;;80;;false;1299824.0;false;PR
Capitalização;NAO_COMUNICAR;2024-06-04 00:00:00.0;;false;false;;1550.0;;30;850;;80;;false;80000.0;false;PR
Capitalização;NAO_COMUNICAR;;;false;false;;;;60;850;;80;;false;80000.0;false;SP
Cartão;NAO_COMUNICAR;2015-09-09 00:00:00.0;;false;true;;37495.0;;130;600;130;181;;false;71430.0;false;SP
Consórcio;NAO_COMUNICAR;2013-09-05 00:00:00.0;;false;false;;15207.0;;245;600;;100;;false;218118.0;true;MT
Cartão;NAO_COMUNICAR;2016-02-10 00:00:00.0;;false;false;;3500.0;;280;1200;;181;;false;738073.0;false;GO
Cartão;COMUNICAR;2013-04-18 00:00:00.0;;false;false;;34913.89;;120;600;;181;;false;56000.0;true;SP
Locadora;NAO_COMUNICAR;2015-04-18 00:00:00.0;;false;false;;18763.0;;221;600;;140;;false;137200.0;false;RS
Locadora;NAO_COMUNICAR;2015-10-28 00:00:00.0;;false;false;;12421.0;;170;600;;140;;false;111115.0;false;SP
Cartão;COMUNICAR;2016-07-28 00:00:00.0;;false;true;;30434.0;;120;600;100;181;;false;73939.0;false;SP
Locadora;NAO_COMUNICAR;2015-05-01 00:00:00.0;;false;false;;8595.0;;170;600;;140;;false;118857.0;false;SP
Locadora;NAO_COMUNICAR;;;false;false;;8620.0;;170;600;;140;;false;123193.0;false;SP
Cartão;NAO_COMUNICAR;2015-11-18 00:00:00.0;;false;true;;106120.0;;300;1210;71;181;;false;789560.0;false;BA
Cartão;NAO_COMUNICAR;2015-02-02 00:00:00.0;;false;true;;60163.0;;270;610;170;181;;false;71933.0;false;SP
Cartão;NAO_COMUNICAR;2016-06-29 00:00:00.0;;false;false;;100000.0;;300;600;;181;;false;203469.0;true;SP
Cartão;NAO_COMUNICAR;2013-02-20 00:00:00.0;;false;false;;1435833.0;;130;610;;181;130;false;85808.0;false;SP
Cartão;COMUNICAR;2024-01-13 00:00:00.0;;false;false;;54133.0;;250;1000;;181;;false;442208.0;false;BA
Cartão;COMUNICAR;2017-12-16 00:00:00.0;;false;false;;100000.0;;200;600;;181;;false;301471.0;false;SP
Cartão;COMUNICAR;2015-08-15 00:00:00.0;;false;true;;100000.0;;150;600;100;181;;false;344839.0;false;SP
Automóvel Porto;NAO_COMUNICAR;2017-09-03 00:00:00.0;;false;false;;73796.0;;220;800;;80;;false;1264752.0;false;RJ
Automóvel Porto;NAO_COMUNICAR;2016-10-09 00:00:00.0;;false;true;;100000.0;;220;800;120;80;;false;1324334.0;false;RJ
Automóvel Porto;NAO_COMUNICAR;2018-06-12 00:00:00.0;;false;true;;88508.0;;220;800;130;80;;false;1130804.0;false;RJ
Cartão;NAO_COMUNICAR;2015-12-28 00:00:00.0;;false;true;;49543.0;;330;600;101;181;;false;131404.0;false;RJ
Cartão;NAO_COMUNICAR;2018-04-22 00:00:00.0;;false;false;;63893.0;;300;600;;181;;false;67032.0;false;SP
Cartão;NAO_COMUNICAR;2015-02-05 00:00:00.0;;false;true;;7835.0;;600;600;150;181;;false;59000.0;false;CE
Automóvel Porto / Cartão;NAO_COMUNICAR;2018-02-28 00:00:00.0;;false;false;;100000.0;;150;600;;261;;false;92356.0;false;CE
PortoPar;NAO_COMUNICAR;2015-08-06 00:00:00.0;;false;false;;8964.0;;100;800;;85;;false;22000.0;false;SP
Cartão;NAO_COMUNICAR;2012-12-07 00:00:00.0;;false;true;;7038.0;;420;610;171;181;;false;329907.0;false;SP
PortoPar;NAO_COMUNICAR;2017-01-05 00:00:00.0;;false;false;;17703.0;;120;800;;85;;false;12593.0;false;SP
PortoPar;NAO_COMUNICAR;2016-09-30 00:00:00.0;;false;false;;6599.0;;50;800;;85;;false;134000.0;false;BA
PortoPar;NAO_COMUNICAR;2013-02-13 00:00:00.0;;false;true;;29547.0;;290;800;80;85;;false;118562.0;true;SP
Automóvel Frota Porto / Automóvel Porto;NAO_COMUNICAR;2014-03-03 00:00:00.0;;false;false;;4725000.0;;150;800;;145;10;false;1330672.0;false;SP
PortoPar;NAO_COMUNICAR;2016-09-30 00:00:00.0;;false;true;;12110.0;;80;800;80;85;;false;7503.0;false;SP
PortoPar;NAO_COMUNICAR;2016-09-30 00:00:00.0;;false;false;;7111.0;;50;800;;85;;false;10987.0;false;SP
Locadora;COMUNICAR;;;false;false;;5587.0;;170;1200;;140;;false;624896.0;false;SP
Cartão;COMUNICAR;2017-04-20 00:00:00.0;;false;true;;83994.0;;200;600;151;181;;false;313605.0;false;SP
Cartão;NAO_COMUNICAR;2016-06-29 00:00:00.0;;false;false;;100000.0;;100;800;;0;;false;19998.0;false;SP
Automóvel Porto;NAO_COMUNICAR;2014-11-27 00:00:00.0;;false;true;;100000.0;;520;500;130;80;;false;549165.0;false;RJ
Locadora;NAO_COMUNICAR;2013-06-04 00:00:00.0;;false;false;;11803.0;;170;600;;140;;false;115375.65;false;RJ
PortoPar;NAO_COMUNICAR;2015-01-09 00:00:00.0;;false;false;;15000.0;;50;2400;;85;;false;2568217.0;false;SP
PortoPar;NAO_COMUNICAR;2019-05-08 00:00:00.0;;false;false;;5222.0;;100;800;;85;;false;34999.0;false;SP
Consórcio;NAO_COMUNICAR;2020-10-20 00:00:00.0;;false;false;;14747.0;;50;800;;100;;false;217430.0;false;PI
Cartão;NAO_COMUNICAR;2016-02-29 00:00:00.0;;false;true;;88074.0;;220;610;150;181;;false;102960.0;false;SP
Cartão;NAO_COMUNICAR;2016-06-10 00:00:00.0;;false;false;;5258.0;;200;600;;181;;false;400735.0;false;GO
Cartão;NAO_COMUNICAR;2016-06-29 00:00:00.0;;false;true;;100000.0;;250;600;150;181;;false;663872.0;false;SP
Cartão;NAO_COMUNICAR;2013-12-21 00:00:00.0;;false;false;;51163.0;;150;600;;181;;false;63969.0;false;MA
Cartão;NAO_COMUNICAR;2013-12-27 00:00:00.0;;false;true;;100000.0;;220;600;101;181;;false;59690.0;false;SP
Cartão;NAO_COMUNICAR;2017-05-08 00:00:00.0;;false;true;;67482.0;;170;600;170;181;;false;31444.0;false;SP
Cartão;NAO_COMUNICAR;2019-07-11 00:00:00.0;;false;true;;3796.0;;280;600;191;181;;false;359000.0;false;MG
Cartão;NAO_COMUNICAR;2015-09-08 00:00:00.0;;false;true;;30770.0;;150;600;150;181;;false;360281.0;false;SP
Cartão;COMUNICAR;2015-11-01 00:00:00.0;;false;true;;24140.0;;390;1600;150;181;;false;2780400.0;false;SP
Cartão;NAO_COMUNICAR;2016-03-23 00:00:00.0;;false;true;;41253.0;;180;600;81;181;;false;54432.0;false;SP
Cartão;NAO_COMUNICAR;2019-11-20 00:00:00.0;;false;true;;53997.0;;150;600;150;181;;false;309610.0;false;MG
Cartão;COMUNICAR;2017-06-01 00:00:00.0;;false;true;;83342.0;;100;1010;80;181;;false;556307.0;false;SP
Cartão;NAO_COMUNICAR;2016-04-12 00:00:00.0;;false;true;;52839.0;;320;400;100;181;;false;50609.0;false;SP
Cartão;NAO_COMUNICAR;2015-08-20 00:00:00.0;;false;true;;86156.0;;420;600;150;181;;false;407478.0;false;RJ
Automóvel Frota Porto;NAO_COMUNICAR;2015-06-29 00:00:00.0;;false;true;;1010417.0;;130;850;130;65;80;false;57645.0;false;SP
Consórcio;NAO_COMUNICAR;2019-03-20 00:00:00.0;;false;false;;216667.0;;200;600;;100;200;false;444125.0;false;SP
Cartão;NAO_COMUNICAR;2014-12-12 00:00:00.0;;false;true;;100000.0;;150;600;131;181;;false;309011.0;false;GO
Consórcio;NAO_COMUNICAR;2023-10-20 00:00:00.0;;false;false;;100000.0;;10;1200;;100;;false;1534929.0;false;SP
Cartão;COMUNICAR;2017-06-20 00:00:00.0;;false;true;;56963.0;;275;600;130;181;;false;339596.0;false;RN
Cartão;COMUNICAR;2016-03-04 00:00:00.0;;false;true;;66314.0;;150;600;101;181;;false;376862.0;false;SP
Cartão;NAO_COMUNICAR;2017-10-05 00:00:00.0;;false;true;;79566.0;;171;610;171;181;;false;63015.0;false;RJ
Cartão;NAO_COMUNICAR;2016-08-09 00:00:00.0;;false;true;;13368.0;;151;600;151;181;;false;130100.0;false;RJ
Cartão;NAO_COMUNICAR;2018-10-06 00:00:00.0;;false;true;;82505.0;;300;1200;150;181;;false;527942.0;true;GO
Capitalização;NAO_COMUNICAR;;;false;false;;10000.0;;100;850;;80;;false;75000.0;false;SP
Consórcio;COMUNICAR;2016-03-15 00:00:00.0;;false;false;;6946.0;;50;1200;;100;;false;245639.0;false;SP
Cartão;COMUNICAR;2016-06-29 00:00:00.0;;false;true;;59522.0;;150;600;101;181;;false;52495.0;false;SP
Consórcio;COMUNICAR;2016-07-09 00:00:00.0;;false;false;;11092.0;;200;600;;100;;false;443750.0;false;SP
Automóvel Porto;NAO_COMUNICAR;2015-04-24 00:00:00.0;;false;false;;43484.0;;200;800;;80;;false;1200746.0;false;SP
Automóvel Porto;NAO_COMUNICAR;2015-04-13 00:00:00.0;;false;false;;20095.0;;520;300;;80;;false;188052.0;false;SP
Capitalização;NAO_COMUNICAR;;;false;false;;12000.0;;100;850;;80;;false;300000.0;false;SP
Automóvel Porto;NAO_COMUNICAR;2023-03-17 00:00:00.0;;false;false;;15011.0;;540;300;;80;;false;200196.0;false;PB
Cartão;NAO_COMUNICAR;2013-11-22 00:00:00.0;;false;true;;36389.0;;450;410;190;181;;false;97517.0;false;SP
Automóvel Porto / RE - Residencial / Cartão;NAO_COMUNICAR;2016-03-16 00:00:00.0;;false;true;;46408.0;;330;800;130;341;;false;138762.0;false;SP
Cartão;NAO_COMUNICAR;2013-04-10 00:00:00.0;;false;true;;7000.0;;150;800;120;181;;false;85140.0;false;AC
Cartão;NAO_COMUNICAR;2015-06-05 00:00:00.0;;false;true;;85707.0;;370;600;151;181;;false;88208.0;false;RJ
Capitalização;NAO_COMUNICAR;;;false;false;;;;60;850;;80;;false;42000.0;false;SP
Automóvel Porto;NAO_COMUNICAR;2018-03-23 00:00:00.0;;false;false;;87931.0;;320;800;;80;;false;1341072.0;false;PR
Automóvel Porto;NAO_COMUNICAR;2012-11-30 00:00:00.0;;false;false;;79666.0;;320;500;;80;;false;531106.0;false;RS
Cartão;NAO_COMUNICAR;2016-07-12 00:00:00.0;;false;true;;38577.0;;151;610;151;181;;false;855833.0;false;SP
Cartão;COMUNICAR;2015-12-04 00:00:00.0;;false;true;;3148.0;;350;400;151;181;;false;55090.0;false;RJ
PortoPar;NAO_COMUNICAR;2015-08-15 00:00:00.0;;false;false;;8374.0;;50;800;;85;;false;49157.0;false;SP
Cartão;COMUNICAR;2022-08-24 00:00:00.0;;false;false;;1547.0;;80;1000;;181;;false;142146.23;false;SP
Automóvel Porto / RE - Residencial / Vida Individual / Cartão;NAO_COMUNICAR;2023-10-19 00:00:00.0;;false;false;;100000.0;;270;800;;377;;false;72096.0;false;SP
Automóvel Porto / RE - Residencial / Cartão;NAO_COMUNICAR;2016-06-29 00:00:00.0;;false;true;;100000.0;;220;800;130;341;;false;1295688.0;false;SP
Cartão;COMUNICAR;2020-05-08 00:00:00.0;;false;false;;37230.0;;300;1000;;181;;false;503774.0;false;SP
Cartão;COMUNICAR;2016-06-29 00:00:00.0;;false;true;;25218.0;;120;800;100;0;;false;17641.0;false;DF
Cartão;COMUNICAR;2016-01-13 00:00:00.0;;false;true;;67876.0;;130;600;130;181;;false;57964.0;false;SP
PortoPar;NAO_COMUNICAR;2015-08-22 00:00:00.0;;false;true;;57318.0;;200;800;170;85;;false;130931.0;false;SP
Cartão;NAO_COMUNICAR;2015-02-11 00:00:00.0;;false;true;;90213.0;;400;400;101;181;;false;220478.0;false;SP
Cartão;NAO_COMUNICAR;2015-08-13 00:00:00.0;;false;false;;42750.0;;81;800;;181;;false;84668.0;false;SP
Capitalização;NAO_COMUNICAR;2015-02-13 00:00:00.0;;false;false;;1.0;;155;850;;80;;false;46756.0;false;SP
Capitalização;NAO_COMUNICAR;2024-05-12 00:00:00.0;;false;false;;13333.0;;110;850;;80;100;false;360000.0;false;SP
Capitalização;NAO_COMUNICAR;;;false;false;;;;130;850;;80;130;false;34500.0;false;SP
PortoPar;NAO_COMUNICAR;2018-09-14 00:00:00.0;;false;true;;10500.0;;130;800;130;85;;false;234834.0;false;SC
Cartão;NAO_COMUNICAR;2015-08-22 00:00:00.0;;false;true;;21827.0;;270;700;270;181;;false;58531.0;false;SP
Cartão;COMUNICAR;2017-10-05 00:00:00.0;;false;true;;39455.0;;190;800;190;181;;false;95608.0;false;RJ
Cartão;COMUNICAR;2019-03-16 00:00:00.0;;false;true;;95525.0;;151;800;151;181;;false;182115.0;false;MG
Cartão;COMUNICAR;2016-06-21 00:00:00.0;;false;false;;71446.0;;100;800;;181;;false;110179.0;false;SP
Cartão;COMUNICAR;2020-12-18 00:00:00.0;;false;false;;39903.0;;80;800;;181;;false;115544.0;false;SP
Cartão;COMUNICAR;2020-05-14 00:00:00.0;;false;false;;27814.0;;70;800;;181;;false;121970.0;false;SP
PortoPar;NAO_COMUNICAR;2015-09-21 00:00:00.0;;false;false;;5834.0;;120;800;;85;;false;620000.0;false;RJ
Cartão;COMUNICAR;2015-11-01 00:00:00.0;;false;true;;59538.0;;200;600;100;181;;false;60000.0;false;SP
Cartão;COMUNICAR;2022-11-02 00:00:00.0;;false;false;;47510.0;;130;600;;181;;false;67450.0;false;MG
PortoPar;NAO_COMUNICAR;2016-10-03 00:00:00.0;;false;false;;4484.0;;30;800;;85;;false;109993.0;false;SP
PortoPar;NAO_COMUNICAR;2019-06-13 00:00:00.0;;false;true;;4584.0;;100;800;100;85;;false;4515.0;false;SP
Cartão;NAO_COMUNICAR;2015-10-21 00:00:00.0;;false;false;;100000.0;;200;1210;;181;;false;487694.0;false;SP
Cartão;NAO_COMUNICAR;2019-10-04 00:00:00.0;;false;true;;100000.0;;450;600;450;181;;false;54000.0;false;RS
Capitalização;NAO_COMUNICAR;2014-01-25 00:00:00.0;;false;false;;58273.0;;150;850;;80;;false;83800.0;false;MA
Cartão;NAO_COMUNICAR;2016-07-05 00:00:00.0;;false;false;;64836.0;;150;600;;181;;false;80213.0;false;SP
Automóvel Porto / Consórcio;NAO_COMUNICAR;2016-05-10 00:00:00.0;;false;true;;34215.0;;120;800;100;180;;false;54309.0;false;SP
Automóvel Porto / RE - Residencial / Cartão;NAO_COMUNICAR;2016-10-04 00:00:00.0;;false;false;;100000.0;;640;1400;;341;;false;1023183.0;false;RJ
Capitalização;COMUNICAR;2023-02-07 00:00:00.0;;false;false;;9321.0;;220;850;;80;;false;156395.0;false;RJ
Automóvel Porto;COMUNICAR;2014-07-08 00:00:00.0;;false;false;;23515.0;;120;850;;80;;false;25237.0;false;GO
Cartão;COMUNICAR;2015-03-05 00:00:00.0;;false;true;;31970.0;;170;800;170;181;;false;77903.0;false;PR
Capitalização;NAO_COMUNICAR;2016-07-19 00:00:00.0;;false;false;;18938.0;;120;850;;80;;false;139578.0;false;SP
Cartão;NAO_COMUNICAR;2015-02-20 00:00:00.0;;false;true;;100000.0;;220;600;171;181;;false;51171.0;false;SP
Locadora;NAO_COMUNICAR;2016-06-17 00:00:00.0;;false;false;;11856.0;;100;1200;;140;;false;1225160.0;false;SP
PortoPar;NAO_COMUNICAR;2016-06-29 00:00:00.0;;false;true;;23907.0;;80;800;80;85;;false;43997.0;false;RS
Capitalização;NAO_COMUNICAR;2015-09-09 00:00:00.0;;false;false;;83137.0;;250;850;;80;;false;59036.0;true;SP
Capitalização;NAO_COMUNICAR;2019-12-24 00:00:00.0;;false;false;;8613.0;;50;850;;80;;false;45000.0;false;SP
Capitalização;NAO_COMUNICAR;2023-10-05 00:00:00.0;;false;false;;11250.0;;130;850;;80;130;false;50109.0;false;MG
Cartão;NAO_COMUNICAR;2016-03-09 00:00:00.0;;false;true;;91925.0;;170;600;100;181;;false;41044.0;false;SP
Capitalização;NAO_COMUNICAR;2023-06-14 00:00:00.0;;false;false;;;;150;850;;80;150;false;66426.0;false;SP
Somatória de aportes e/ou contribuições, realizados por participantes, autopatrocinados e assistidos, cujo valor seja igual ou superior a R$ 50.000,00.;NAO_COMUNICAR;;;false;false;;;;82;600;;58;;false;;false;
Cartão;NAO_COMUNICAR;2016-12-09 00:00:00.0;;false;true;;28596.0;;570;900;130;181;;false;949802.0;false;RS
Cartão;COMUNICAR;2017-09-12 00:00:00.0;;false;false;;21538.0;;121;600;;181;;false;696784.0;false;CE
PortoPar;NAO_COMUNICAR;2016-06-16 00:00:00.0;;false;false;;7500.0;;50;1600;;85;;false;387039.0;false;SP
Capitalização;NAO_COMUNICAR;2013-04-25 00:00:00.0;;false;false;;23339.0;;195;850;;80;;false;72065.0;false;SP
PortoPar;NAO_COMUNICAR;2015-12-10 00:00:00.0;;false;true;;18467.0;;201;800;201;85;;false;387284.0;false;SP
Locadora;NAO_COMUNICAR;;;false;false;;14748.0;;170;600;;140;;false;116868.0;false;SP
Locadora;NAO_COMUNICAR;2014-07-01 00:00:00.0;;false;false;;9830.0;;170;600;;140;;false;107887.0;false;SP
PortoPar;NAO_COMUNICAR;2015-12-21 00:00:00.0;;false;false;;16603.0;;70;800;;85;;false;440000.0;false;SP
Cartão;NAO_COMUNICAR;2017-03-24 00:00:00.0;;false;true;;8404.0;;400;500;81;0;;false;9211.0;false;GO
Capitalização / RE - Patrimonial;NAO_COMUNICAR;2016-12-09 00:00:00.0;;false;false;;1010417.0;;140;950;;117;10;false;1371164.0;true;RS
Capitalização;NAO_COMUNICAR;2024-05-25 00:00:00.0;;false;false;;1.0;;130;850;;80;;false;75000.0;false;SP
Automóvel Porto / Cartão;NAO_COMUNICAR;2013-10-26 00:00:00.0;;false;true;;5644.0;;350;910;80;261;;false;1449282.0;false;SP
PortoPar;NAO_COMUNICAR;2012-12-01 00:00:00.0;;false;false;;18040.0;;120;800;;85;;false;700000.0;false;SP
Cartão;COMUNICAR;2020-01-01 00:00:00.0;;false;false;;3822.0;;150;1000;;181;;false;156888.0;false;SP
CDC;COMUNICAR;2021-09-04 00:00:00.0;;false;false;;9463.0;;100;800;;54;;false;15008.0;false;SP
Cartão;COMUNICAR;2015-05-19 00:00:00.0;;false;false;;9665.0;;170;600;;181;;false;70952.0;false;RJ
Capitalização;COMUNICAR;2022-07-01 00:00:00.0;;false;false;;9746.0;;51;850;;80;;false;25062.0;false;SP
PortoPar;NAO_COMUNICAR;2016-06-29 00:00:00.0;;false;true;;12694.0;;130;800;130;85;;false;61000.0;true;MG
Automóvel Porto / Cartão;COMUNICAR;2015-01-20 00:00:00.0;;false;true;;11209.0;;50;800;50;80;;false;406743.0;false;SP
PortoPar;NAO_COMUNICAR;2016-05-05 00:00:00.0;;false;true;;15030.0;;70;1600;30;85;;false;301216.0;false;RS
Automóvel Porto / Saúde;NAO_COMUNICAR;2023-10-19 00:00:00.0;;false;true;;8374.0;;100;800;100;155;;false;223247.0;false;SP
Saúde;NAO_COMUNICAR;2013-01-23 00:00:00.0;;false;true;;21403.0;;345;500;130;75;;false;15000.0;false;SP
Cartão;NAO_COMUNICAR;2023-10-19 00:00:00.0;Ibama ,;false;true;;100000.0;;400;610;80;181;;false;323157.0;true;SP
Cartão / Consórcio;COMUNICAR;;;false;false;;150000.0;;150;800;;100;;false;2300000.0;false;GO
Cartão / Consórcio;NAO_COMUNICAR;;;false;false;;200000.0;;150;800;;100;;false;2300000.0;false;SC
Consórcio;NAO_COMUNICAR;2021-05-14 00:00:00.0;;false;false;;74005.0;;250;600;;100;;false;74869.0;true;MT
Consórcio;NAO_COMUNICAR;2024-05-07 00:00:00.0;;false;false;;1.0;;380;600;;100;;false;8204.0;false;SC
Cartão;COMUNICAR;2016-05-04 00:00:00.0;;false;true;;19393.0;;170;800;100;181;;false;130131.25;false;SP
Saúde;NAO_COMUNICAR;2022-03-03 00:00:00.0;;false;false;;11250.0;;430;500;;75;430;false;9137.85;false;
Consórcio;NAO_COMUNICAR;2015-11-01 00:00:00.0;;false;false;;886.0;;100;800;;100;;false;117708.0;false;SP
Locadora;NAO_COMUNICAR;2016-08-05 00:00:00.0;;false;true;;10837.83;;200;600;80;140;;false;114794.0;false;SP
CDC;NAO_COMUNICAR;2015-09-29 00:00:00.0;;false;true;;1475.0;;150;800;150;54;;false;4103.0;false;RJ
Cartão;NAO_COMUNICAR;2015-11-18 00:00:00.0;;false;true;;100000.0;;500;510;80;181;;false;14751.0;false;SP
CDC;NAO_COMUNICAR;2024-02-22 00:00:00.0;;false;false;;2934.0;;80;800;;54;;false;4974.0;false;SP
Cartão;NAO_COMUNICAR;2017-09-27 00:00:00.0;;false;true;;100000.0;;350;1210;130;181;;false;108403.0;false;SP
CDC;NAO_COMUNICAR;2016-05-03 00:00:00.0;;false;true;;10995.0;;150;800;150;54;;false;11228.0;false;RJ
Automóvel Porto / Vida Individual / Cartão;NAO_COMUNICAR;2017-07-13 00:00:00.0;;false;true;;100000.0;;395;800;175;297;;false;103226.0;false;PB
PortoPar / Saúde;NAO_COMUNICAR;2024-02-20 00:00:00.0;;false;true;;53333.0;;170;600;51;160;170;false;6223268.0;false;SP
