PRODUTOS ALERTADOS;PARECER;DATA RELACIONAMENTO;NOME LISTA VIGILANCIA;FLAG PEP;FLAG PARTICIPANTE;VALOR RENDA;VALOR RENDA FATURAMENTO;DESCRIÇÃO REVISÃO ANALISE;VALOR SCORE KYCREP;VALOR SCORE OPERACIONAL;VALOR SCORE PARTICIPANTE;VALOR SCORE PRODUTO;VALOR SCORE SOCIO;FLAG PROCESSO EXTERNO ABERTO;VALOR ENVOLVIDO;FLAG DOSSIÊ;UF
Consórcio;NAO_COMUNICAR;2016-12-08 00:00:00.0;;false;true;;10776.0;;100.0;800.0;;100.0;;false;4724956.800000005;false;SP
Capitalização;NAO_COMUNICAR;2018-05-23 00:00:00.0;;false;false;;23301.0;;70.0;850.0;;80.0;;false;80319.21140263;false;RJ
Automóvel Frota Porto;NAO_COMUNICAR;2023-10-19 00:00:00.0;;false;false;;4725000.0;;80.0;850.0;;65.0;;false;69992.47;false;SP
Cartão;NAO_COMUNICAR;2016-06-05 00:00:00.0;;false;true;;100000.0;;200.0;610.0;;181.0;;false;99295.87;false;SP
Cartão;NAO_COMUNICAR;2016-04-08 00:00:00.0;;false;true;;100000.0;;200.0;610.0;;181.0;;false;456694.68;true;SP
Cartão;NAO_COMUNICAR;2015-10-13 00:00:00.0;;false;true;;67025.0;;200.0;610.0;;181.0;;false;59114.7;false;SP
Cartão;NAO_COMUNICAR;2020-08-20 00:00:00.0;;false;true;;100000.0;;200.0;610.0;;181.0;;false;69578.14;false;SP
Cartão;NAO_COMUNICAR;2016-03-10 00:00:00.0;;false;false;;100000.0;;200.0;610.0;;181.0;;false;89488.81;false;SP
Automóvel Porto / CDC;NAO_COMUNICAR;2012-11-22 00:00:00.0;;false;true;;100000.0;;250.0;600.0;;134.0;;false;279691.4888333333;true;SP
Cartão;NAO_COMUNICAR;2021-11-01 00:00:00.0;;false;true;;91395.0;;200.0;600.0;;181.0;;false;325008.47;false;MT
Consórcio;NAO_COMUNICAR;2016-03-11 00:00:00.0;;false;false;;4995.0;;81.0;800.0;;100.0;;false;102945.42;true;SP
Capitalização;NAO_COMUNICAR;2016-04-08 00:00:00.0;;false;false;;7727.0;;51.0;850.0;;80.0;;false;180000.0;false;SP
Cartão;NAO_COMUNICAR;2018-12-27 00:00:00.0;;false;true;;74179.0;;400.0;400.0;;181.0;;false;54500.0;false;SC
Cartão;NAO_COMUNICAR;2015-10-08 00:00:00.0;;false;true;;98328.0;;200.0;600.0;;181.0;;false;304012.63;false;SP
Cartão;COMUNICAR;2013-07-02 00:00:00.0;;false;true;;45970.0;;200.0;600.0;;181.0;;false;415883.8900000001;false;SC
Cartão;NAO_COMUNICAR;2014-12-22 00:00:00.0;;false;true;;100000.0;;400.0;400.0;;181.0;;false;56420.0;false;CE
Cartão;NAO_COMUNICAR;2020-04-15 00:00:00.0;;false;true;;55078.0;;200.0;600.0;;181.0;;false;56400.0;false;SE
Cartão;COMUNICAR;2018-01-17 00:00:00.0;;false;true;;60396.0;;100.0;700.0;;181.0;;false;87004.57;false;GO
Capitalização;NAO_COMUNICAR;2017-10-21 00:00:00.0;;false;false;;11118.0;;50.0;850.0;;80.0;;false;180000.0;false;PR
Capitalização;COMUNICAR;2015-04-14 00:00:00.0;;false;false;;5675.0;;50.0;850.0;;80.0;;false;100000.0;false;RJ
Capitalização;NAO_COMUNICAR;2019-01-11 00:00:00.0;;false;false;;8332.0;;50.0;850.0;;80.0;;false;270000.0;false;SP
Capitalização;COMUNICAR;2015-08-20 00:00:00.0;;false;false;;13808.0;;50.0;850.0;;80.0;;false;432000.0;false;SP
Capitalização;NAO_COMUNICAR;2015-08-22 00:00:00.0;;false;false;;9183.0;;50.0;850.0;;80.0;;false;50715.60359372;false;SP
Capitalização;NAO_COMUNICAR;2016-01-02 00:00:00.0;;false;false;;3458333.333333333;;50.0;850.0;;80.0;;false;178206.94621214;false;SP
CDC;COMUNICAR;2023-11-28 00:00:00.0;;false;false;;20456.0;;120.0;800.0;;54.0;;false;208191.797;false;PB
Cartão;NAO_COMUNICAR;2018-06-09 00:00:00.0;;false;false;;27670.0;;191.0;600.0;;181.0;;false;53900.0;false;RS
Cartão;COMUNICAR;2015-04-27 00:00:00.0;;false;true;;23141.0;;190.0;600.0;;181.0;;false;120000.0;false;SP
Cartão;NAO_COMUNICAR;2017-07-12 00:00:00.0;;false;false;;31143.0;;390.0;400.0;;181.0;;false;88011.53;false;SP
Capitalização;NAO_COMUNICAR;2020-11-09 00:00:00.0;;false;false;;1435833.333333333;;41.0;850.0;;80.0;;false;71669.0241615;false;SP
Consórcio;NAO_COMUNICAR;2014-11-13 00:00:00.0;;false;true;;6338.0;;270.0;600.0;;100.0;;false;135592.26;false;RJ
PortoPar;NAO_COMUNICAR;2018-01-31 00:00:00.0;;false;true;;36806.0;;80.0;800.0;;85.0;;false;100000.0;false;PE
Cartão;NAO_COMUNICAR;2015-11-09 00:00:00.0;;false;false;;49028.0;;180.0;600.0;;181.0;;false;91629.07;false;SP
Cartão;NAO_COMUNICAR;2020-09-30 00:00:00.0;;false;false;;42992.0;;180.0;600.0;;181.0;;false;52190.0;false;AL
Cartão;NAO_COMUNICAR;2016-04-10 00:00:00.0;;false;true;;91790.0;;170.0;610.0;;181.0;;false;83846.98;false;SP
Capitalização;COMUNICAR;2018-10-07 00:00:00.0;;false;false;;4172.0;;30.0;850.0;;80.0;;false;40104.0;false;BA
Capitalização;COMUNICAR;2024-12-20 00:00:00.0;;false;false;;1450.0;;30.0;850.0;;80.0;;false;12900.0;false;SP
Capitalização;COMUNICAR;2024-12-21 00:00:00.0;;false;false;;2075.0;;30.0;850.0;;80.0;;false;58800.0;false;SP
Capitalização;COMUNICAR;2024-12-12 00:00:00.0;;false;false;;3012.0;;30.0;850.0;;80.0;;false;36000.0;false;PR
Capitalização;NAO_COMUNICAR;2020-10-23 00:00:00.0;;false;false;;4428.0;;30.0;850.0;;80.0;;false;19800.0;false;PR
Capitalização;COMUNICAR;2019-01-19 00:00:00.0;;false;false;;2062.0;;30.0;850.0;;80.0;;false;126000.0;false;SP
Capitalização;NAO_COMUNICAR;2024-08-29 00:00:00.0;;false;false;;1839.0;;30.0;850.0;;80.0;;false;90000.0;false;SP
Capitalização;NAO_COMUNICAR;2015-09-06 00:00:00.0;;false;false;;1934.0;;30.0;850.0;;80.0;;false;128000.0;false;SP
Capitalização;NAO_COMUNICAR;2016-03-18 00:00:00.0;;false;false;;3345.0;;30.0;850.0;;80.0;;false;100000.0;false;SP
Capitalização;NAO_COMUNICAR;2012-07-12 00:00:00.0;;false;false;;1229.0;;30.0;850.0;;80.0;;false;60000.0;false;SP
Capitalização;COMUNICAR;2024-12-13 00:00:00.0;;false;false;;2769.0;;30.0;850.0;;80.0;;false;25000.0;false;SP
Capitalização;NAO_COMUNICAR;2024-06-12 00:00:00.0;;false;false;;3159.0;;30.0;850.0;;80.0;;false;50000.0;false;RS
PortoPar;NAO_COMUNICAR;2019-07-17 00:00:00.0;;false;false;;30126.0;;70.0;800.0;;85.0;;false;180000.0;false;RS
PortoPar;NAO_COMUNICAR;2020-02-06 00:00:00.0;;false;false;;18531.0;;70.0;800.0;;85.0;;false;250030.65;false;RS
SAÚDE;NAO_COMUNICAR;2015-10-16 00:00:00.0;;false;false;;2167.0;;380.0;500.0;;75.0;;false;14860.0;true;SP
PortoPar;NAO_COMUNICAR;2015-06-15 00:00:00.0;;false;false;;18344.0;;70.0;800.0;;85.0;;false;50329.82999999999;false;SP
PortoPar;NAO_COMUNICAR;2015-04-18 00:00:00.0;;false;false;;18034.0;;70.0;800.0;;85.0;;false;150000.0;false;RS
CDC;NAO_COMUNICAR;2015-11-18 00:00:00.0;;false;false;;100000.0;;100.0;800.0;;54.0;;false;208298.047;false;MS
Cartão;COMUNICAR;2015-01-23 00:00:00.0;;false;false;;64677.0;;370.0;400.0;;181.0;;false;70061.45999999999;false;SP
Consórcio;NAO_COMUNICAR;2022-08-04 00:00:00.0;;false;false;;7012.0;;50.0;800.0;;100.0;;false;66811.18;false;SP
Capitalização;NAO_COMUNICAR;2022-02-20 00:00:00.0;;false;false;;216666.6666666667;;20.0;850.0;;80.0;;false;55080.76167939;false;PR
Consórcio;NAO_COMUNICAR;2013-04-18 00:00:00.0;;false;false;;24459.0;;245.0;600.0;;100.0;;false;583695.31;false;GO
Cartão;NAO_COMUNICAR;2023-10-19 00:00:00.0;;false;true;;55396.0;;150.0;610.0;;181.0;;false;97722.19;false;SC
Cartão;NAO_COMUNICAR;2014-02-01 00:00:00.0;;false;true;;100000.0;;150.0;610.0;;181.0;;false;97036.23;false;PR
Cartão;NAO_COMUNICAR;2016-06-29 00:00:00.0;;false;true;;92332.0;;150.0;610.0;;181.0;;false;104717.5;false;RJ
Cartão;NAO_COMUNICAR;2013-09-01 00:00:00.0;;false;true;;100000.0;;150.0;610.0;;181.0;;false;391838.8;true;SC
Cartão;NAO_COMUNICAR;2015-09-14 00:00:00.0;;false;false;;100000.0;;150.0;610.0;;181.0;;false;148569.76;false;SP
Cartão;NAO_COMUNICAR;2015-11-23 00:00:00.0;;false;true;;100000.0;;450.0;310.0;;181.0;;false;28948.25;false;SP
Cartão;NAO_COMUNICAR;2021-05-26 00:00:00.0;;false;false;;100000.0;;150.0;610.0;;181.0;;false;79806.74999999999;false;GO
Cartão;NAO_COMUNICAR;2015-10-13 00:00:00.0;;false;true;;100000.0;;150.0;610.0;;181.0;;false;84680.8;false;SP
Cartão;NAO_COMUNICAR;2012-11-24 00:00:00.0;;false;true;;61575.0;;150.0;610.0;;181.0;;false;71326.78;false;SP
Capitalização;NAO_COMUNICAR;2016-05-20 00:00:00.0;;false;false;;179166.6666666667;;10.0;850.0;;80.0;;false;3816.09789552;false;SP
Capitalização;NAO_COMUNICAR;2022-11-22 00:00:00.0;;false;false;;62500.0;;10.0;850.0;;80.0;;false;161509.7687121;false;SP
PortoPar;NAO_COMUNICAR;2015-12-21 00:00:00.0;;false;false;;6408.0;;50.0;800.0;;85.0;;false;5778.16;false;SP
Cartão;COMUNICAR;2018-08-28 00:00:00.0;;false;false;;100000.0;;151.0;600.0;;181.0;;false;371420.24;false;SE
Cartão;NAO_COMUNICAR;2015-10-20 00:00:00.0;;false;false;;100000.0;;150.0;600.0;;181.0;;false;53344.0;false;CE
Cartão;NAO_COMUNICAR;2021-04-26 00:00:00.0;;false;false;;1299.0;;150.0;600.0;;181.0;;false;98000.0;false;DF
Cartão;COMUNICAR;2020-01-12 00:00:00.0;;false;false;;100000.0;;150.0;600.0;;181.0;;false;335440.0;false;SP
Cartão;NAO_COMUNICAR;2012-05-12 00:00:00.0;;false;true;;100000.0;;150.0;600.0;;181.0;;false;61620.42;false;SP
Cartão;NAO_COMUNICAR;2013-01-14 00:00:00.0;;false;true;;92760.0;;150.0;600.0;;181.0;;false;52000.0;false;MG
Cartão;NAO_COMUNICAR;2017-10-19 00:00:00.0;;false;false;;100000.0;;150.0;600.0;;181.0;;false;130000.0;false;MG
Cartão;NAO_COMUNICAR;2020-09-19 00:00:00.0;;false;false;;100000.0;;150.0;600.0;;181.0;;false;78477.0;false;PE
Cartão;NAO_COMUNICAR;2019-07-02 00:00:00.0;;false;false;;79994.0;;150.0;600.0;;181.0;;false;79643.31;false;PR
Cartão;NAO_COMUNICAR;2013-04-25 00:00:00.0;;false;true;;70821.0;;150.0;600.0;;181.0;;false;312213.29;false;RJ
Cartão;NAO_COMUNICAR;2016-04-27 00:00:00.0;;false;true;;100000.0;;150.0;600.0;;181.0;;false;61047.0;false;SP
Cartão;NAO_COMUNICAR;2012-11-30 00:00:00.0;;false;false;;100000.0;;150.0;600.0;;181.0;;false;372364.46;false;SP
Cartão;NAO_COMUNICAR;2020-03-12 00:00:00.0;;false;true;;100000.0;;150.0;600.0;;181.0;;false;321076.13;false;SP
Cartão;NAO_COMUNICAR;2015-07-10 00:00:00.0;;false;true;;100000.0;;150.0;600.0;;181.0;;false;209618.59;false;SP
Cartão;NAO_COMUNICAR;2019-05-26 00:00:00.0;;false;false;;100000.0;;150.0;600.0;;181.0;;false;52417.0;false;SP
Cartão;NAO_COMUNICAR;2015-03-31 00:00:00.0;;false;false;;87549.0;;150.0;600.0;;181.0;;false;276804.39;false;SP
Cartão;NAO_COMUNICAR;2016-12-05 00:00:00.0;;false;true;;100000.0;;150.0;600.0;;181.0;;false;114000.0;false;SP
Cartão;NAO_COMUNICAR;2015-02-15 00:00:00.0;;false;true;;99395.0;;150.0;600.0;;181.0;;false;114480.0;false;SP
Cartão;NAO_COMUNICAR;2020-03-19 00:00:00.0;;false;false;;53404.0;;150.0;600.0;;181.0;;false;100000.0;false;SP
Cartão;NAO_COMUNICAR;2021-06-30 00:00:00.0;;false;false;;72603.0;;150.0;600.0;;181.0;;false;56000.0;false;SP
Cartão;COMUNICAR;2018-08-17 00:00:00.0;;false;true;;52655.0;;150.0;600.0;;181.0;;false;409775.74;false;PR
Cartão;NAO_COMUNICAR;2016-07-14 00:00:00.0;;false;true;;100000.0;;150.0;600.0;;181.0;;false;51909.9;false;SP
Cartão;NAO_COMUNICAR;2021-09-15 00:00:00.0;;false;false;;83757.0;;150.0;600.0;;181.0;;false;54272.14;false;GO
Cartão;COMUNICAR;2019-08-08 00:00:00.0;;false;false;;100000.0;;150.0;600.0;;181.0;;false;534666.28;false;GO
Locadora;NAO_COMUNICAR;2015-08-22 00:00:00.0;;false;true;;25894.0;;190.0;600.0;;140.0;;false;107275.0;false;SP
Locadora;NAO_COMUNICAR;2013-01-14 00:00:00.0;;false;true;;11339.0;;190.0;600.0;;140.0;;false;109705.0;false;SP
Locadora;NAO_COMUNICAR;2015-06-26 00:00:00.0;;false;false;;15419.0;;190.0;600.0;;140.0;;false;125688.0;false;SP
Automóvel Porto;NAO_COMUNICAR;2015-06-03 00:00:00.0;;false;false;;100000.0;;345.0;500.0;;80.0;;false;844252.0;false;PE
Cartão;COMUNICAR;2017-11-30 00:00:00.0;;false;false;;18188.0;;141.0;600.0;;181.0;;false;60000.0;false;PB
Cartão;NAO_COMUNICAR;2017-04-28 00:00:00.0;;false;true;;37000.0;;130.0;610.0;;181.0;;false;326265.15;false;SP
Consórcio;NAO_COMUNICAR;2019-05-05 00:00:00.0;;false;false;;20005.0;;220.0;600.0;;100.0;;false;275934.61;false;SP
SAÚDE;NAO_COMUNICAR;2012-05-12 00:00:00.0;;false;false;;52833.0;;345.0;500.0;;75.0;;false;23074.49;false;SP
Cartão;NAO_COMUNICAR;2015-09-21 00:00:00.0;;false;true;;100000.0;;325.0;410.0;;181.0;;false;179391.13;false;BA
PortoPar;NAO_COMUNICAR;2015-02-18 00:00:00.0;;false;false;;2254.0;;30.0;800.0;;85.0;;false;56690.6;false;DF
PortoPar;NAO_COMUNICAR;2016-06-16 00:00:00.0;;false;false;;1328.0;;30.0;800.0;;85.0;;false;7470.370000000001;false;SP
PortoPar;NAO_COMUNICAR;2014-08-26 00:00:00.0;;false;false;;1825.0;;30.0;800.0;;85.0;;false;19500.0;false;MS
RE - Residencial;NAO_COMUNICAR;2022-09-11 00:00:00.0;;false;false;;5681.0;;270.0;500.0;;142.0;;false;304224.34;true;PE
Cartão;NAO_COMUNICAR;2014-05-13 00:00:00.0;;false;false;;39703.0;;130.0;600.0;;181.0;;false;60000.0;false;PR
Cartão;NAO_COMUNICAR;2015-11-23 00:00:00.0;;false;true;;38897.0;;130.0;600.0;;181.0;;false;65084.76;false;SP
Cartão;NAO_COMUNICAR;2015-11-18 00:00:00.0;;false;false;;49959.0;;130.0;600.0;;181.0;;false;70000.0;false;SP
Cartão;NAO_COMUNICAR;2016-08-17 00:00:00.0;;false;true;;44430.0;;130.0;600.0;;181.0;;false;64997.0;false;SP
Cartão;NAO_COMUNICAR;2017-12-17 00:00:00.0;;false;false;;45630.0;;130.0;600.0;;181.0;;false;97000.0;false;SP
Locadora;NAO_COMUNICAR;2012-11-22 00:00:00.0;;false;false;;10002.0;;170.0;600.0;;140.0;;false;101190.0;false;SP
Locadora;NAO_COMUNICAR;2015-08-07 00:00:00.0;;false;false;;18971.0;;170.0;600.0;;140.0;;false;115032.0;false;SC
Cartão;NAO_COMUNICAR;2019-04-03 00:00:00.0;;false;true;;32190.0;;121.0;600.0;;181.0;;false;63950.81;false;DF
Cartão;NAO_COMUNICAR;2023-10-19 00:00:00.0;;false;true;;30797.0;;120.0;600.0;;181.0;;false;100000.0;false;SP
Cartão;NAO_COMUNICAR;2020-09-30 00:00:00.0;;false;true;;31108.0;;120.0;600.0;;181.0;;false;70000.0;false;GO
Cartão;NAO_COMUNICAR;2020-11-13 00:00:00.0;;false;true;;100000.0;;320.0;400.0;;181.0;;false;75766.52;true;RJ
Cartão;NAO_COMUNICAR;2017-04-12 00:00:00.0;;false;true;;56791.0;;320.0;400.0;;181.0;;false;27958.0;false;RJ
Cartão;NAO_COMUNICAR;2015-11-18 00:00:00.0;;false;true;;31961.0;;320.0;400.0;;181.0;;false;51428.37;false;RN
Cartão;NAO_COMUNICAR;2016-05-24 00:00:00.0;;false;true;;20878.0;;320.0;400.0;;181.0;;false;63439.74;false;PR
Cartão;NAO_COMUNICAR;2017-01-06 00:00:00.0;;false;true;;16326.0;;120.0;600.0;;181.0;;false;54000.0;false;SC
Cartão;COMUNICAR;2019-11-30 00:00:00.0;;false;true;;100000.0;;320.0;400.0;;181.0;;false;67268.06000000001;false;RJ
Cartão;COMUNICAR;2015-04-02 00:00:00.0;;false;false;;34785.0;;120.0;600.0;;181.0;;false;164000.0;false;RJ
Cartão;NAO_COMUNICAR;2021-08-31 00:00:00.0;;false;false;;19950.0;;120.0;600.0;;181.0;;false;62167.2;false;SC
Automóvel Porto;NAO_COMUNICAR;2015-09-29 00:00:00.0;;false;true;;28646.0;;520.0;300.0;;80.0;;false;450051.0;true;PB
Automóvel Porto;NAO_COMUNICAR;2015-07-28 00:00:00.0;;false;true;;6234.0;;520.0;300.0;;80.0;;false;206684.0;false;PE
Automóvel Porto;NAO_COMUNICAR;2015-06-24 00:00:00.0;;false;true;;85255.0;;320.0;500.0;;80.0;;false;709089.0;false;SP
Automóvel Porto;NAO_COMUNICAR;2022-01-22 00:00:00.0;;false;false;;14685.0;;520.0;300.0;;80.0;;false;351547.0;false;GO
Automóvel Porto;NAO_COMUNICAR;2023-05-20 00:00:00.0;;false;true;;5028.0;;520.0;300.0;;80.0;;false;199450.0;false;BA
Automóvel Porto;NAO_COMUNICAR;2016-09-05 00:00:00.0;;false;false;;34485.0;;520.0;300.0;;80.0;;false;301036.0;false;RS
Automóvel Porto;NAO_COMUNICAR;2015-02-02 00:00:00.0;;false;false;;12923.0;;520.0;300.0;;80.0;;false;200434.0;false;RJ
Automóvel Porto;NAO_COMUNICAR;2013-10-01 00:00:00.0;;false;false;;15080.0;;520.0;300.0;;80.0;;false;350323.0;false;GO
Automóvel Porto;NAO_COMUNICAR;2015-03-30 00:00:00.0;;false;false;;14342.0;;520.0;300.0;;80.0;;false;200434.0;false;RJ
Previdência;NAO_COMUNICAR;;;false;false;;;;53.0;600.0;;58.0;;false;;false;SP
Cartão;NAO_COMUNICAR;2015-05-02 00:00:00.0;;false;true;;100000.0;;650.0;1000.0;151.0;181.0;;false;519910.91;false;CE
Cartão;NAO_COMUNICAR;2020-02-04 00:00:00.0;;false;false;;100000.0;;420.0;1200.0;;181.0;;false;680396.24;false;SP
Cartão;NAO_COMUNICAR;2015-12-28 00:00:00.0;;false;true;;100000.0;;350.0;1200.0;101.0;181.0;;false;1583068.44;false;RJ
Cartão;NAO_COMUNICAR;2015-02-27 00:00:00.0;;false;true;;82034.0;;350.0;1200.0;120.0;181.0;;false;1649383.75;false;SP
Cartão;NAO_COMUNICAR;2015-04-18 00:00:00.0;;false;false;;100000.0;;250.0;1200.0;;181.0;;false;2617433.92;false;MG
Cartão;NAO_COMUNICAR;2016-12-08 00:00:00.0;;false;false;;100000.0;;250.0;1200.0;;181.0;;false;1113472.7;false;SP
Locadora;NAO_COMUNICAR;2020-11-25 00:00:00.0;;false;false;;7591.0;;250.0;1200.0;;140.0;;false;867650.0;false;SP
Cartão;NAO_COMUNICAR;2016-05-31 00:00:00.0;;false;true;;98057.0;;401.0;1000.0;130.0;181.0;;false;376112.37;false;PE
Cartão;NAO_COMUNICAR;2016-04-05 00:00:00.0;;false;true;;59721.0;;400.0;1000.0;220.0;181.0;;false;515732.1299999999;false;SP
Cartão;NAO_COMUNICAR;2015-02-10 00:00:00.0;;false;false;;100000.0;;720.0;600.0;;181.0;;false;121192.79;false;SP
Cartão;NAO_COMUNICAR;2015-04-02 00:00:00.0;;false;true;;97786.0;;350.0;900.0;100.0;181.0;;false;398598.92;false;MG
Cartão;NAO_COMUNICAR;2011-03-16 00:00:00.0;;false;false;;100000.0;;200.0;1000.0;;181.0;;false;582361.38;false;MG
Consórcio;NAO_COMUNICAR;2015-05-08 00:00:00.0;;false;true;;13730.0;;51.0;1200.0;51.0;100.0;;false;422119.66;false;SP
Cartão;NAO_COMUNICAR;2015-06-26 00:00:00.0;;false;true;;100000.0;;545.0;600.0;131.0;181.0;;false;592333.3099999999;false;PI
Cartão;NAO_COMUNICAR;2013-08-01 00:00:00.0;;false;true;;100000.0;;520.0;610.0;170.0;181.0;;false;446099.99;false;SP
Cartão;NAO_COMUNICAR;2016-06-29 00:00:00.0;;false;true;;100000.0;;520.0;600.0;191.0;181.0;;false;386500.0;false;RJ
Cartão;NAO_COMUNICAR;2015-08-15 00:00:00.0;;false;true;;14882.0;;300.0;800.0;100.0;181.0;;false;75460.0;false;SP
Automóvel Porto;NAO_COMUNICAR;2022-01-12 00:00:00.0;;false;false;;;;330.0;850.0;;80.0;130.0;false;27166.37;true;SP
Cartão;NAO_COMUNICAR;2012-11-18 00:00:00.0;;false;false;;100000.0;;470.0;600.0;;181.0;;false;534672.9199999999;true;SP
Cartão;NAO_COMUNICAR;2015-08-22 00:00:00.0;;false;true;;83148.0;;250.0;800.0;51.0;181.0;;false;123652.49;false;SP
Cartão;NAO_COMUNICAR;2020-02-04 00:00:00.0;;false;false;;100000.0;;400.0;600.0;;181.0;;false;732876.49;false;PR
Cartão;NAO_COMUNICAR;2015-08-22 00:00:00.0;;false;true;;38112.0;;280.0;700.0;130.0;181.0;;false;110545.17;false;SP
Cartão;NAO_COMUNICAR;2016-07-21 00:00:00.0;;false;true;;100000.0;;370.0;600.0;150.0;181.0;;false;347540.9400000001;false;MG
Cartão;NAO_COMUNICAR;2012-07-12 00:00:00.0;;false;true;;100000.0;;370.0;600.0;120.0;181.0;;false;688568.4600000001;false;SP
Cartão;NAO_COMUNICAR;2014-09-07 00:00:00.0;;false;true;;100000.0;;370.0;600.0;240.0;181.0;;false;473051.55;false;SE
Automóvel Porto;NAO_COMUNICAR;2015-10-16 00:00:00.0;;false;true;;100000.0;;270.0;800.0;130.0;80.0;;false;1786726.0;false;CE
Cartão;NAO_COMUNICAR;2015-01-11 00:00:00.0;;false;true;;100000.0;;350.0;610.0;150.0;181.0;;false;236068.23;false;SP
Cartão;NAO_COMUNICAR;2014-11-15 00:00:00.0;;false;false;;100000.0;;350.0;600.0;;181.0;;false;309106.89;false;PR
Cartão;NAO_COMUNICAR;2017-04-05 00:00:00.0;;false;false;;100000.0;;350.0;600.0;;181.0;;false;465640.0;false;SP
Cartão;NAO_COMUNICAR;2012-01-12 00:00:00.0;;false;true;;100000.0;;350.0;600.0;101.0;181.0;;false;549787.89;false;DF
Cartão;NAO_COMUNICAR;2019-10-28 00:00:00.0;;false;false;;11250.0;;350.0;600.0;;181.0;350.0;false;595329.79;false;SP
PortoPar;NAO_COMUNICAR;2016-04-17 00:00:00.0;;false;true;;7147.0;;220.0;800.0;200.0;85.0;;false;132349.03;false;RJ
Consórcio;NAO_COMUNICAR;2017-09-28 00:00:00.0;;false;false;;8080.0;;401.0;600.0;;100.0;;false;170445.1;false;PA
Locadora;NAO_COMUNICAR;2016-09-10 00:00:00.0;;false;false;;2279.0;;351.0;600.0;;140.0;;false;175418.27;false;SP
Cartão;NAO_COMUNICAR;2016-08-17 00:00:00.0;;false;false;;100000.0;;300.0;600.0;;181.0;;false;742461.4299999999;false;SP
Cartão;NAO_COMUNICAR;2015-03-02 00:00:00.0;;false;true;;100000.0;;300.0;600.0;121.0;181.0;;false;383264.39;false;DF
Consórcio;NAO_COMUNICAR;2017-07-12 00:00:00.0;;false;false;;1.0;;375.0;600.0;;100.0;;false;27450.31;false;CE
Automóvel Porto / RE - Residencial / Cartão;NAO_COMUNICAR;2015-07-10 00:00:00.0;;false;false;;100000.0;;520.0;210.0;;341.0;;false;18352.28083333333;false;SP
Cartão;NAO_COMUNICAR;2016-08-01 00:00:00.0;;false;true;;100000.0;;270.0;600.0;150.0;181.0;;false;607140.22;false;SP
Cartão;NAO_COMUNICAR;2016-05-13 00:00:00.0;;false;true;;100000.0;;270.0;600.0;220.0;181.0;;false;423089.23;false;SP
Cartão;NAO_COMUNICAR;2018-09-22 00:00:00.0;;false;true;;100000.0;;270.0;600.0;150.0;181.0;;false;349658.29;false;CE
Cartão;NAO_COMUNICAR;2022-04-06 00:00:00.0;;false;true;;100000.0;;270.0;600.0;221.0;181.0;;false;832825.77;false;PI
Consórcio;NAO_COMUNICAR;2019-03-31 00:00:00.0;;false;false;;10014.0;;350.0;600.0;;100.0;;false;9226.949999999997;false;SP
Cartão;NAO_COMUNICAR;2013-01-23 00:00:00.0;;false;true;;84700.0;;250.0;610.0;50.0;181.0;;false;587201.95;false;SP
Cartão;NAO_COMUNICAR;2015-08-13 00:00:00.0;;false;false;;100000.0;;250.0;600.0;;181.0;;false;587432.71;false;SP
Cartão;NAO_COMUNICAR;2019-08-08 00:00:00.0;;false;false;;100000.0;;250.0;600.0;;181.0;;false;545483.03;false;GO
Consórcio;NAO_COMUNICAR;2016-04-05 00:00:00.0;;false;false;;21291.0;;321.0;600.0;;100.0;;false;24094.35;false;SP
PortoPar;NAO_COMUNICAR;2016-06-29 00:00:00.0;;false;true;;25759.0;;130.0;800.0;130.0;85.0;;false;76831.82;true;MG
PortoPar;NAO_COMUNICAR;2016-10-06 00:00:00.0;;false;true;;5032.0;;120.0;800.0;100.0;85.0;;false;123877.87;false;SP
PortoPar;NAO_COMUNICAR;2015-01-16 00:00:00.0;;false;false;;27786.0;;120.0;800.0;;85.0;;false;18000.0;false;SP
PortoPar;NAO_COMUNICAR;2016-01-02 00:00:00.0;;false;true;;15903.0;;120.0;800.0;100.0;85.0;;false;8212.14;false;SP
Cartão;NAO_COMUNICAR;2016-03-03 00:00:00.0;;false;false;;54013.0;;220.0;600.0;;181.0;;false;56169.65;false;PR
Cartão;NAO_COMUNICAR;2016-04-26 00:00:00.0;;false;true;;91403.0;;420.0;400.0;170.0;181.0;;false;116709.93;false;RJ
Cartão;NAO_COMUNICAR;2020-08-05 00:00:00.0;;false;false;;88134.0;;420.0;400.0;;181.0;;false;56928.32;false;SP
Automóvel Porto;NAO_COMUNICAR;2023-10-19 00:00:00.0;;false;false;;100000.0;;420.0;500.0;;80.0;;false;1112337.0;false;RJ
Cartão;NAO_COMUNICAR;2017-04-28 00:00:00.0;;false;true;;100000.0;;200.0;610.0;200.0;181.0;;false;558767.08;false;SP
PortoPar;NAO_COMUNICAR;2015-06-08 00:00:00.0;;false;false;;8290.0;;100.0;800.0;;85.0;;false;21994.83;false;SP
Cartão;NAO_COMUNICAR;2019-08-24 00:00:00.0;;false;false;;100000.0;;201.0;600.0;;181.0;;false;443728.39;false;PB
Cartão;NAO_COMUNICAR;2015-10-08 00:00:00.0;;false;true;;98328.0;;200.0;600.0;100.0;181.0;;false;355977.43;false;SP
